sampleId	taxNameSpecies	nReads	covPosRelEntropy1000	Database	Authenticated	Sample
INDIV62_SENGELI_1112_Dry2013	T. trichiura	21873	0.5009879425	Raw	FP	INDIV62
INDIV63_SENGELI_1114_Dry2013	T. trichiura	14132	0.348227938	Raw	FP	INDIV63
INDIV66_SENGELI_1120_Dry2013	T. trichiura	17230	0.3430671801	Raw	FP	INDIV66
INDIV58_SENGELI_1104_Dry2013	T. trichiura	15295	0.5129272418	Raw	FP	INDIV58
INDIV186_HUKAMAKO_1600_Wet2014	T. trichiura	10142	0.3517200794	Raw	FP	INDIV186
INDIV70_SENGELI_1594_Wet2014	T. trichiura	24365	0.5640165758	Raw	FP	INDIV70
INDIV157_HUKAMAKO_1607_Wet2014	T. trichiura	93830	0.6046960836	Raw	FP	INDIV157
INDIV62_SENGELI_1593_Wet2014	T. trichiura	14906	0.4467420466	Raw	FP	INDIV62
INDIV63_SENGELI_1592_Wet2014	T. trichiura	10233	0.4159444944	Raw	FP	INDIV63
INDIV184_SENGELI_1591_Wet2014	T. trichiura	7989	0.4610021799	Raw	FP	INDIV184
INDIV85_SENGELI_1589_Wet2014	T. trichiura	10826	0.5232810302	Raw	FP	INDIV85
INDIV157_HUKAMAKO_1612_Wet2014	T. trichiura	10358	0.340445674	Raw	FP	INDIV157
INDIV65_SENGELI_1587_Wet2014	T. trichiura	6454	0.4062287585	Raw	FP	INDIV65
INDIV159_HUKAMAKO_1613_Wet2014	T. trichiura	13186	0.3231272617	Raw	FP	INDIV159
INDIV95_HUKAMAKO_1599_Wet2014	T. trichiura	53002	0.5740557822	Raw	FP	INDIV95
INDIV197_HUKAMAKO_1602_Wet2014	T. trichiura	11380	0.3221115078	Raw	FP	INDIV197
INDIV93_HUKAMAKO_1598_Wet2014	T. trichiura	14225	0.343101392	Raw	FP	INDIV93
INDIV193_HUKAMAKO_1603_Wet2014	T. trichiura	14354	0.3293148616	Raw	FP	INDIV193
INDIV187_HUKAMAKO_1597_Wet2014	T. trichiura	71720	0.5928893083	Raw	FP	INDIV187
INDIV70_SENGELI_1128_Dry2013	T. trichiura	261231	0.6082251709	Raw	FP	INDIV70
INDIV188_SENGELI_1586_Wet2014	T. trichiura	48285	0.6280319574	Raw	FP	INDIV188
INDIV162_HUKAMAKO_1619_Wet2014	T. trichiura	202919	0.6135886739	Raw	FP	INDIV162
INDIV181_SENGELI_1581_Wet2014	T. trichiura	11399	0.3832590967	Raw	FP	INDIV181
INDIV195_HUKAMAKO_1620_Wet2014	T. trichiura	21371	0.5277756445	Raw	FP	INDIV195
INDIV196_HUKAMAKO_1621_Wet2014	T. trichiura	37004	0.5540868986	Raw	FP	INDIV196
INDIV58_SENGELI_1579_Wet2014	T. trichiura	11904	0.3466118125	Raw	FP	INDIV58
INDIV57_SENGELI_1578_Wet2014	T. trichiura	17225	0.3702874047	Raw	FP	INDIV57
INDIV199_SENGELI_1577_Wet2014	T. trichiura	10020	0.3485856223	Raw	FP	INDIV199
INDIV88_SENGELI_1576_Wet2014	T. trichiura	12102	0.4844542931	Raw	FP	INDIV88
INDIV187_HUKAMAKO_1627_Wet2014	T. trichiura	21947	0.5646500185	Raw	FP	INDIV187
INDIV86_SENGELI_1160_Dry2013	T. trichiura	13820	0.426344713	Raw	FP	INDIV86
INDIV33_ONOWAS_1054_Dry2013	T. trichiura	236863	0.6109529272	Raw	FP	INDIV33
INDIV34_ONOWAS_1056_Dry2013	T. trichiura	8179	0.3858581734	Raw	FP	INDIV34
INDIV80_SENGELI_1148_Dry2013	T. trichiura	15971	0.3973501247	Raw	FP	INDIV80
INDIV36_ONOWAS_1060_Dry2013	T. trichiura	19027	0.5462310295	Raw	FP	INDIV36
INDIV82_SENGELI_1152_Dry2013	T. trichiura	76725	0.5882141922	Raw	FP	INDIV82
INDIV180_SENGELI_1575_Wet2014	T. trichiura	7745	0.386202385	Raw	FP	INDIV180
INDIV193_HUKAMAKO_1632_Wet2014	T. trichiura	153329	0.6089674726	Raw	FP	INDIV193
INDIV162_HUKAMAKO_1633_Wet2014	T. trichiura	99073	0.6082618137	Raw	FP	INDIV162
INDIV157_HUKAMAKO_1634_Wet2014	T. trichiura	577348	0.6143256157	Raw	FP	INDIV157
INDIV189_HUKAMAKO_1568_Wet2014	T. trichiura	16556	0.3562806933	Raw	FP	INDIV189
INDIV158_HUKAMAKO_1567_Wet2014	T. trichiura	4384	0.4094552162	Raw	FP	INDIV158
INDIV93_HUKAMAKO_1628_Wet2014	T. trichiura	571416	0.6149399662	Raw	FP	INDIV93
INDIV158_HUKAMAKO_1638_Wet2014	T. trichiura	15233	0.4171114075	Raw	FP	INDIV158
INDIV193_HUKAMAKO_1564_Wet2014	T. trichiura	10371	0.385747071	Raw	FP	INDIV193
INDIV186_HUKAMAKO_1629_Wet2014	T. trichiura	74398	0.5885109527	Raw	FP	INDIV186
INDIV95_HUKAMAKO_1630_Wet2014	T. trichiura	19208	0.5306321083	Raw	FP	INDIV95
INDIV194_JEFF_CAMP_1572_Wet2014	T. trichiura	13030	0.3862800973	Raw	FP	INDIV194
INDIV192_HUKAMAKO_1631_Wet2014	T. trichiura	12296	0.3994427323	Raw	FP	INDIV192
INDIV57_SENGELI_1102_Dry2013	T. trichiura	33190	0.5606955681	Raw	FP	INDIV57
INDIV53_SENGELI_1094_Dry2013	T. trichiura	13024	0.4055833567	Raw	FP	INDIV53
INDIV54_SENGELI_1096_Dry2013	T. trichiura	11307	0.3961597877	Raw	FP	INDIV54
INDIV162_HUKAMAKO_1558_Wet2014	T. trichiura	16744	0.5671728874	Raw	FP	INDIV162
INDIV191_SENGELI_1555_Wet2014	T. trichiura	5777	0.3845104511	Raw	FP	INDIV191
SAMPLE1640_SENGELI_1640_Dry2014	T. trichiura	17521	0.450082227	Raw	FP	SAMPLE1640
SAMPLE1650_HUKAMAKO_1650_Dry2014	T. trichiura	31723	0.5985604642	Raw	FP	SAMPLE1650
SAMPLE1651_HUKAMAKO_1651_Dry2014	T. trichiura	56289	0.6020760985	Raw	FP	SAMPLE1651
INDIV93_HUKAMAKO_1562_Wet2014	T. trichiura	12053	0.4123893068	Raw	FP	INDIV93
INDIV187_HUKAMAKO_1561_Wet2014	T. trichiura	13316	0.415256024	Raw	FP	INDIV187
INDIV65_SENGELI_1118_Dry2013	T. trichiura	11884	0.3675083439	Raw	FP	INDIV65
INDIV364_SENGELI_1124_Dry2013	T. trichiura	17445	0.5389171167	Raw	FP	INDIV364
INDIV200_SENGELI_1546_Wet2014	T. trichiura	11557	0.4129357052	Raw	FP	INDIV200
SAMPLE1660_SENGELI_1660_Dry2014	T. trichiura	11549	0.4993850837	Raw	FP	SAMPLE1660
INDIV58_SENGELI_1543_Wet2014	T. trichiura	67885	0.6080314505	Raw	FP	INDIV58
SAMPLE1662_SENGELI_1662_Dry2014	T. trichiura	15461	0.4532293355	Raw	FP	SAMPLE1662
INDIV181_SENGELI_1541_Wet2014	T. trichiura	12743	0.3832955055	Raw	FP	INDIV181
INDIV85_SENGELI_1551_Wet2014	T. trichiura	43656	0.6203877397	Raw	FP	INDIV85
INDIV66_SENGELI_1548_Wet2014	T. trichiura	15115	0.5051248878	Raw	FP	INDIV66
INDIV84_SENGELI_1156_Dry2013	T. trichiura	46561	0.6065743742	Raw	FP	INDIV84
INDIV85_SENGELI_1158_Dry2013	T. trichiura	223161	0.6138363139	Raw	FP	INDIV85
INDIV26_MWAMUDU_1040_Dry2013	T. trichiura	124551	0.6053006283	Raw	FP	INDIV26
INDIV89_SENGELI_1166_Dry2013	T. trichiura	39990	0.5948503485	Raw	FP	INDIV89
INDIV90_SENGELI_1168_Dry2013	T. trichiura	24421	0.5486531338	Raw	FP	INDIV90
INDIV81_SENGELI_1150_Dry2013	T. trichiura	36367	0.5873924955	Raw	FP	INDIV81
INDIV180_SENGELI_1540_Wet2014	T. trichiura	10303	0.352407807	Raw	FP	INDIV180
INDIV93_HUKAMAKO_1531_Wet2014	T. trichiura	10418	0.4903333139	Raw	FP	INDIV93
INDIV158_HUKAMAKO_1528_Wet2014	T. trichiura	163703	0.6127778442	Raw	FP	INDIV158
INDIV162_HUKAMAKO_1526_Wet2014	T. trichiura	17728	0.5342703895	Raw	FP	INDIV162
INDIV197_HUKAMAKO_1525_Wet2014	T. trichiura	12603	0.3659113577	Raw	FP	INDIV197
INDIV57_SENGELI_1539_Wet2014	T. trichiura	52001	0.6155273208	Raw	FP	INDIV57
INDIV87_SENGELI_1538_Wet2014	T. trichiura	27532	0.5952042461	Raw	FP	INDIV87
INDIV97_HUKAMAKO_1188_Dry2013	T. trichiura	15348	0.3423122278	Raw	FP	INDIV97
INDIV82_HUKAMAKO_1194_Dry2013	T. trichiura	9915	0.3745905641	Raw	FP	INDIV82
INDIV93_HUKAMAKO_1180_Dry2013	T. trichiura	15691	0.3845948075	Raw	FP	INDIV93
INDIV95_HUKAMAKO_1524_Wet2014	T. trichiura	8655	0.3512085282	Raw	FP	INDIV95
INDIV188_SENGELI_1514_Wet2014	T. trichiura	18406	0.5481849043	Raw	FP	INDIV188
INDIV85_SENGELI_1513_Wet2014	T. trichiura	11749	0.3683895487	Raw	FP	INDIV85
INDIV187_HUKAMAKO_1523_Wet2014	T. trichiura	22916	0.5457807343	Raw	FP	INDIV187
INDIV186_HUKAMAKO_1522_Wet2014	T. trichiura	123029	0.6108331438	Raw	FP	INDIV186
INDIV70_SENGELI_1519_Wet2014	T. trichiura	12857	0.5560118592	Raw	FP	INDIV70
INDIV108_HUKAMAKO_1212_Dry2013	T. trichiura	15814	0.382039123	Raw	FP	INDIV108
INDIV100_HUKAMAKO_1196_Dry2013	T. trichiura	12444	0.3333833234	Raw	FP	INDIV100
INDIV101_HUKAMAKO_1198_Dry2013	T. trichiura	14760	0.3338965842	Raw	FP	INDIV101
INDIV84_SENGELI_1512_Wet2014	T. trichiura	7036	0.3566957234	Raw	FP	INDIV84
INDIV181_SENGELI_1507_Wet2014	T. trichiura	8383	0.3792843048	Raw	FP	INDIV181
INDIV57_SENGELI_1506_Wet2014	T. trichiura	18422	0.58323866	Raw	FP	INDIV57
INDIV180_SENGELI_1504_Wet2014	T. trichiura	8286	0.3742870392	Raw	FP	INDIV180
INDIV258_MSAFIRI_1818_Dry2014	T. trichiura	135771	0.609072626	Raw	FP	INDIV258
INDIV259_MSAFIRI_1819_Dry2014	T. trichiura	19056	0.4922802993	Raw	FP	INDIV259
INDIV204_SAITOTI_1703_Dry2014	T. trichiura	17522	0.3745386878	Raw	FP	INDIV204
INDIV205_SAITOTI_1704_Dry2014	T. trichiura	111501	0.6016906299	Raw	FP	INDIV205
INDIV262_MSAFIRI_1822_Dry2014	T. trichiura	117654	0.608875535	Raw	FP	INDIV262
INDIV254_MSAFIRI_1814_Dry2014	T. trichiura	238426	0.6115217937	Raw	FP	INDIV254
INDIV263_MSAFIRI_1823_Dry2014	T. trichiura	648150	0.6156022411	Raw	FP	INDIV263
INDIV207_SAITOTI_1706_Dry2014	T. trichiura	16889	0.4343072016	Raw	FP	INDIV207
INDIV208_SAITOTI_1707_Dry2014	T. trichiura	554693	0.6077169977	Raw	FP	INDIV208
INDIV255_MSAFIRI_1815_Dry2014	T. trichiura	14929	0.4970484949	Raw	FP	INDIV255
INDIV256_MSAFIRI_1816_Dry2014	T. trichiura	27794	0.5629514285	Raw	FP	INDIV256
INDIV257_MSAFIRI_1817_Dry2014	T. trichiura	12126	0.3844669144	Raw	FP	INDIV257
INDIV310_GIDAMILANDA_1938_Dry2014	T. trichiura	325316	0.6127431856	Raw	FP	INDIV310
INDIV365_SENGELI_2156_Dry2014	T. trichiura	9857	0.3860155457	Raw	FP	INDIV365
INDIV62_SENGELI_2152_Dry2014	T. trichiura	40588	0.6175729803	Raw	FP	INDIV62
INDIV319_GIDAMILANDA_1948_Dry2014	T. trichiura	13288	0.3731692829	Raw	FP	INDIV319
INDIV320_GIDAMILANDA_1949_Dry2014	T. trichiura	7786	0.3894819654	Raw	FP	INDIV320
INDIV363_SENGELI_2154_Dry2014	T. trichiura	8675	0.384088851	Raw	FP	INDIV363
INDIV364_SENGELI_2155_Dry2014	T. trichiura	8501	0.3714115091	Raw	FP	INDIV364
INDIV313_GIDAMILANDA_1942_Dry2014	T. trichiura	13508	0.4020584338	Raw	FP	INDIV313
INDIV209_SAITOTI_1708_Dry2014	T. trichiura	29927	0.5765329739	Raw	FP	INDIV209
INDIV256_MSAFIRI_1834_Dry2014	T. trichiura	141168	0.5999018248	Raw	FP	INDIV256
INDIV257_MSAFIRI_1831_Dry2014	T. trichiura	19330	0.420397495	Raw	FP	INDIV257
INDIV258_MSAFIRI_1832_Dry2014	T. trichiura	16030	0.3777647199	Raw	FP	INDIV258
INDIV255_MSAFIRI_1833_Dry2014	T. trichiura	232763	0.5993642633	Raw	FP	INDIV255
INDIV33_GIDAMILANDA_1951_Dry2014	T. trichiura	10393	0.4275825549	Raw	FP	INDIV33
INDIV95_HUKAMAKO_2185_Dry2014	T. trichiura	18975	0.436661655	Raw	FP	INDIV95
INDIV268_HUKAMAKO_2189_Dry2014	T. trichiura	12771	0.3333521042	Raw	FP	INDIV268
INDIV371_HUKAMAKO_2193_Dry2014	T. trichiura	10712	0.3792029287	Raw	FP	INDIV371
INDIV270_HUKAMAKO_2201_Dry2014	T. trichiura	37392	0.5956306011	Raw	FP	INDIV270
INDIV306_SENGELI_2182_Dry2014	T. trichiura	25076	0.3887664442	Raw	FP	INDIV306
INDIV220_SAITOTI_1719_Dry2014	T. trichiura	23602	0.5553647214	Raw	FP	INDIV220
INDIV273_SAIDI_1851_Dry2014	T. trichiura	14273	0.4340009296	Raw	FP	INDIV273
INDIV226_SAITOTI_1725_Dry2014	T. trichiura	11974	0.2975985375	Raw	FP	INDIV226
INDIV277_SAIDI_1852_Dry2014	T. trichiura	15835	0.4151113795	Raw	FP	INDIV277
INDIV227_ENDAMANGA_SCHOOL_1726_Dry2014	T. trichiura	34382	0.553151656	Raw	FP	INDIV227
INDIV280_SAIDI_1853_Dry2014	T. trichiura	2877	0.6950613944	Raw	FP	INDIV280
INDIV228_ENDAMANGA_SCHOOL_1727_Dry2014	T. trichiura	68336	0.5944266018	Raw	FP	INDIV228
INDIV231_ENDAMANGA_SCHOOL_1730_Dry2014	T. trichiura	25768	0.533869617	Raw	FP	INDIV231
INDIV271_SAIDI_1866_Dry2014	T. trichiura	17553	0.5243810438	Raw	FP	INDIV271
INDIV221_SAITOTI_1720_Dry2014	T. trichiura	14367	0.4011678614	Raw	FP	INDIV221
INDIV278_SAIDI_1847_Dry2014	T. trichiura	16971	0.5499378645	Raw	FP	INDIV278
INDIV279_SAIDI_1848_Dry2014	T. trichiura	12374	0.3698928768	Raw	FP	INDIV279
INDIV224_SAITOTI_1723_Dry2014	T. trichiura	21205	0.4675852462	Raw	FP	INDIV224
INDIV82_HUKAMAKO_1963_Dry2014	T. trichiura	7031	0.3772966309	Raw	FP	INDIV82
INDIV372_HUKAMAKO_2221_Dry2014	T. trichiura	16159	0.3718659313	Raw	FP	INDIV372
INDIV159_HUKAMAKO_2233_Dry2014	T. trichiura	17991	0.3833472972	Raw	FP	INDIV159
INDIV273_HUKAMAKO_2239_Dry2014	T. trichiura	15668	0.3877462173	Raw	FP	INDIV273
INDIV271_HUKAMAKO_2205_Dry2014	T. trichiura	12036	0.3206959206	Raw	FP	INDIV271
INDIV275_HUKAMAKO_2245_Dry2014	T. trichiura	11297	0.322581615	Raw	FP	INDIV275
INDIV84_SENGELI_1974_Dry2014	T. trichiura	18618	0.5179628291	Raw	FP	INDIV84
INDIV277_HUKAMAKO_2249_Dry2014	T. trichiura	16165	0.3769382845	Raw	FP	INDIV277
INDIV278_HUKAMAKO_2253_Dry2014	T. trichiura	13088	0.3586443735	Raw	FP	INDIV278
INDIV53_HUKAMAKO_2213_Dry2014	T. trichiura	15418	0.3807825142	Raw	FP	INDIV53
INDIV157_HUKAMAKO_2217_Dry2014	T. trichiura	8670	0.3325936699	Raw	FP	INDIV157
INDIV232_ENDAMANGA_SCHOOL_1731_Dry2014	T. trichiura	14290	0.3849370747	Raw	FP	INDIV232
INDIV239_ENDAMANGA_SCHOOL_1738_Dry2014	T. trichiura	21986	0.3863977418	Raw	FP	INDIV239
INDIV240_ENDAMANGA_SCHOOL_1739_Dry2014	T. trichiura	28241	0.4300657311	Raw	FP	INDIV240
INDIV241_ENDAMANGA_SCHOOL_1740_Dry2014	T. trichiura	26086	0.4170522179	Raw	FP	INDIV241
INDIV233_ENDAMANGA_SCHOOL_1732_Dry2014	T. trichiura	202772	0.6128736131	Raw	FP	INDIV233
INDIV234_ENDAMANGA_SCHOOL_1733_Dry2014	T. trichiura	16216	0.4413757063	Raw	FP	INDIV234
INDIV235_ENDAMANGA_SCHOOL_1734_Dry2014	T. trichiura	15102	0.4687493367	Raw	FP	INDIV235
INDIV236_ENDAMANGA_SCHOOL_1735_Dry2014	T. trichiura	22112	0.4920618099	Raw	FP	INDIV236
INDIV296_SENGELI_1976_Dry2014	T. trichiura	35701	0.575461378	Raw	FP	INDIV296
INDIV97_HUKAMAKO_2273_Dry2014	T. trichiura	15988	0.3643885455	Raw	FP	INDIV97
INDIV188_HUKAMAKO_1999_Dry2014	T. trichiura	95157	0.6099130512	Raw	FP	INDIV188
INDIV197_HUKAMAKO_2277_Dry2014	T. trichiura	15436	0.3680169367	Raw	FP	INDIV197
INDIV162_HUKAMAKO_2281_Dry2014	T. trichiura	11435	0.3756213457	Raw	FP	INDIV162
INDIV279_HUKAMAKO_2257_Dry2014	T. trichiura	11234	0.3234455793	Raw	FP	INDIV279
INDIV379_HUKAMAKO_2297_Dry2014	T. trichiura	20264	0.4654175005	Raw	FP	INDIV379
INDIV280_HUKAMAKO_2261_Dry2014	T. trichiura	444177	0.6117990861	Raw	FP	INDIV280
INDIV243_MWAMUDU_1742_Dry2014	T. trichiura	48932	0.5941867476	Raw	FP	INDIV243
INDIV281_BENJA_1769_Dry2014	T. trichiura	36549	0.5892266402	Raw	FP	INDIV281
INDIV244_MWAMUDU_1743_Dry2014	T. trichiura	46461	0.6097625052	Raw	FP	INDIV244
INDIV329_HUKAMAKO_2310_Dry2014	T. trichiura	14454	0.3645706929	Raw	FP	INDIV329
INDIV185_HUKAMAKO_2311_Dry2014	T. trichiura	15147	0.4345744128	Raw	FP	INDIV185
INDIV330_HUKAMAKO_2314_Dry2014	T. trichiura	10872	0.3450498186	Raw	FP	INDIV330
INDIV325_HUKAMAKO_2306_Dry2014	T. trichiura	11958	0.3801856394	Raw	FP	INDIV325
INDIV333_HUKAMAKO_2316_Dry2014	T. trichiura	10239	0.3226779103	Raw	FP	INDIV333
INDIV327_HUKAMAKO_2308_Dry2014	T. trichiura	16662	0.3720540315	Raw	FP	INDIV327
INDIV78_BENJA_1770_Dry2014	T. trichiura	18114	0.4505587079	Raw	FP	INDIV78
INDIV34_GIDAMILANDA_1914_Dry2014	T. trichiura	13911	0.3555594419	Raw	FP	INDIV34
INDIV288_EZEKILI_1776_Dry2014	T. trichiura	73656	0.5805711973	Raw	FP	INDIV288
INDIV35_GIDAMILANDA_1915_Dry2014	T. trichiura	20646	0.3907387861	Raw	FP	INDIV35
INDIV290_EZEKILI_1778_Dry2014	T. trichiura	17074	0.4821262724	Raw	FP	INDIV290
INDIV291_EZEKILI_1779_Dry2014	T. trichiura	105162	0.6072475176	Raw	FP	INDIV291
INDIV248_EZEKILI_1780_Dry2014	T. trichiura	55338	0.6020830437	Raw	FP	INDIV248
INDIV295_GIDAMILANDA_1919_Dry2014	T. trichiura	419492	0.6123263092	Raw	FP	INDIV295
INDIV296_GIDAMILANDA_1920_Dry2014	T. trichiura	66679	0.5551096535	Raw	FP	INDIV296
INDIV285_EZEKILI_1773_Dry2014	T. trichiura	22695	0.4915345394	Raw	FP	INDIV285
INDIV288_DOMANGA_2327_Dry2014	T. trichiura	140991	0.6097185284	Raw	FP	INDIV288
INDIV93_HUKAMAKO_2317_Dry2014	T. trichiura	11652	0.3736350507	Raw	FP	INDIV93
INDIV379_HUKAMAKO_2330_Dry2014	T. trichiura	16423	0.3929960366	Raw	FP	INDIV379
INDIV89_HUKAMAKO_2320_Dry2014	T. trichiura	18220	0.4857633863	Raw	FP	INDIV89
INDIV248_EZEKILI_1797_Dry2014	T. trichiura	15475	0.3876592385	Raw	FP	INDIV248
INDIV248_EZEKILI_1798_Dry2014	T. trichiura	13458	0.4462227392	Raw	FP	INDIV248
INDIV297_GIDAMILANDA_1921_Dry2014	T. trichiura	105411	0.6074352416	Raw	FP	INDIV297
INDIV36_GIDAMILANDA_1922_Dry2014	T. trichiura	23324	0.6183034329	Raw	FP	INDIV36
INDIV269_HUKAMAKO_2337_Dry2014	T. trichiura	10041	0.3305261454	Raw	FP	INDIV269
INDIV273_HUKAMAKO_2338_Dry2014	T. trichiura	13093	0.461572935	Raw	FP	INDIV273
INDIV348_SENGELI_2137_Dry2014	T. trichiura	23911	0.5690255325	Raw	FP	INDIV348
INDIV277_HUKAMAKO_2340_Dry2014	T. trichiura	15316	0.3671478333	Raw	FP	INDIV277
INDIV349_SENGELI_2138_Dry2014	T. trichiura	16974	0.4646772409	Raw	FP	INDIV349
INDIV278_HUKAMAKO_2341_Dry2014	T. trichiura	12029	0.3568226112	Raw	FP	INDIV278
INDIV279_HUKAMAKO_2342_Dry2014	T. trichiura	11612	0.3549667726	Raw	FP	INDIV279
INDIV268_HUKAMAKO_2332_Dry2014	T. trichiura	9688	0.3353252589	Raw	FP	INDIV268
INDIV371_HUKAMAKO_2333_Dry2014	T. trichiura	11076	0.3255847734	Raw	FP	INDIV371
INDIV250_EZEKILI_1802_Dry2014	T. trichiura	68819	0.6104330081	Raw	FP	INDIV250
INDIV306_GIDAMILANDA_1933_Dry2014	T. trichiura	15859	0.3716570948	Raw	FP	INDIV306
INDIV308_GIDAMILANDA_1935_Dry2014	T. trichiura	8268	0.4294785324	Raw	FP	INDIV308
INDIV253_MSAFIRI_1813_Dry2014	T. trichiura	780145	0.612857066	Raw	FP	INDIV253
INDIV309_GIDAMILANDA_1936_Dry2014	T. trichiura	15262	0.6830568215	Raw	FP	INDIV309
INDIV325_HUKAMAKO_2348_Dry2014	T. trichiura	9900	0.3159356215	Raw	FP	INDIV325
INDIV275_HUKAMAKO_2352_Dry2014	T. trichiura	9263	0.2893042462	Raw	FP	INDIV275
INDIV360_SENGELI_2149_Dry2014	T. trichiura	661509	0.6173237577	Raw	FP	INDIV360
INDIV280_HUKAMAKO_2343_Dry2014	T. trichiura	13149	0.3573964015	Raw	FP	INDIV280
INDIV329_HUKAMAKO_2353_Dry2014	T. trichiura	9164	0.3103182229	Raw	FP	INDIV329
INDIV361_SENGELI_2150_Dry2014	T. trichiura	33637	0.5817930637	Raw	FP	INDIV361
INDIV197_HUKAMAKO_2354_Dry2014	T. trichiura	8767	0.3144631293	Raw	FP	INDIV197
INDIV61_SENGELI_2151_Dry2014	T. trichiura	11590	0.3811145765	Raw	FP	INDIV61
INDIV162_HUKAMAKO_2355_Dry2014	T. trichiura	12314	0.3297954717	Raw	FP	INDIV162
INDIV352_SENGELI_2141_Dry2014	T. trichiura	396794	0.6121462273	Raw	FP	INDIV352
INDIV354_SENGELI_2143_Dry2014	T. trichiura	33736	0.5611979446	Raw	FP	INDIV354
INDIV97_HUKAMAKO_2346_Dry2014	T. trichiura	17135	0.3624561883	Raw	FP	INDIV97
INDIV355_SENGELI_2144_Dry2014	T. trichiura	21667	0.5093144131	Raw	FP	INDIV355
INDIV379_HUKAMAKO_2682_Dry2014	T. trichiura	10232	0.3770450253	Raw	FP	INDIV379
INDIV93_HUKAMAKO_2660_Dry2014	T. trichiura	12827	0.4557278166	Raw	FP	INDIV93
INDIV185_HUKAMAKO_2661_Dry2014	T. trichiura	14398	0.3541234189	Raw	FP	INDIV185
INDIV87_SENGELI_1162_Dry2013	T. trichiura	10277	0.333169197	Raw	FP	INDIV87
INDIV88_SENGELI_1164_Dry2013	T. trichiura	14287	0.3650289673	Raw	FP	INDIV88
INDIV269_HUKAMAKO_2677_Dry2014	T. trichiura	8493	0.3482389392	Raw	FP	INDIV269
INDIV172_KIPAMBA_1344_Dry2013	T. trichiura	9504	0.4568812921	Raw	FP	INDIV172
INDIV268_HUKAMAKO_2673_Dry2014	T. trichiura	8583	0.3562658119	Raw	FP	INDIV268
INDIV97_HUKAMAKO_2646_Dry2014	T. trichiura	9517	0.3511087475	Raw	FP	INDIV97
INDIV402_DEDAUKO_2577_Dry2014	T. trichiura	19255	0.5077723449	Raw	FP	INDIV402
INDIV403_DEDAUKO_2578_Dry2014	T. trichiura	12234	0.3886999905	Raw	FP	INDIV403
INDIV275_HUKAMAKO_2641_Dry2014	T. trichiura	13222	0.3349764333	Raw	FP	INDIV275
INDIV94_HUKAMAKO_1182_Dry2013	T. trichiura	17282	0.482151132	Raw	FP	INDIV94
INDIV95_HUKAMAKO_1184_Dry2013	T. trichiura	56343	0.6107117893	Raw	FP	INDIV95
INDIV270_HUKAMAKO_2669_Dry2014	T. trichiura	13748	0.3856601503	Raw	FP	INDIV270
INDIV197_HUKAMAKO_2679_Dry2014	T. trichiura	5420	0.2914751106	Raw	FP	INDIV197
INDIV158_HUKAMAKO_2656_Dry2014	T. trichiura	22940	0.5378652288	Raw	FP	INDIV158
INDIV372_HUKAMAKO_2666_Dry2014	T. trichiura	14439	0.3880437055	Raw	FP	INDIV372
INDIV158_HUKAMAKO_2667_Dry2014	T. trichiura	12841	0.3641720687	Raw	FP	INDIV158
INDIV185_HUKAMAKO_2379_Dry2014	T. trichiura	10517	0.3697075896	Raw	FP	INDIV185
INDIV86_HUKAMAKO_2651_Dry2014	T. trichiura	20826	0.5281321755	Raw	FP	INDIV86
INDIV107_HUKAMAKO_1210_Dry2013	T. trichiura	22281	0.4033885367	Raw	FP	INDIV107
INDIV53_HUKAMAKO_2652_Dry2014	T. trichiura	30876	0.5933225492	Raw	FP	INDIV53
INDIV95_HUKAMAKO_2654_Dry2014	T. trichiura	9487	0.3438633569	Raw	FP	INDIV95
INDIV103_HUKAMAKO_1202_Dry2013	T. trichiura	15556	0.3309773095	Raw	FP	INDIV103
INDIV422_GIDERU_2608_Dry2014	T. trichiura	14241	0.4259739337	Raw	FP	INDIV422
INDIV424_GIDERU_2610_Dry2014	T. trichiura	18572	0.5296573964	Raw	FP	INDIV424
INDIV95_HUKAMAKO_2444_Dry2014	T. trichiura	10854	0.3426407045	Raw	FP	INDIV95
INDIV281_GIDERU_2602_Dry2014	T. trichiura	10719	0.3116085728	Raw	FP	INDIV281
INDIV95_HUKAMAKO_2445_Dry2014	T. trichiura	11373	0.3311832699	Raw	FP	INDIV95
INDIV95_HUKAMAKO_2446_Dry2014	T. trichiura	11092	0.3383162212	Raw	FP	INDIV95
INDIV427_GIDERU_2613_Dry2014	T. trichiura	6676	0.3449119395	Raw	FP	INDIV427
INDIV89_HUKAMAKO_2391_Dry2014	T. trichiura	17434	0.554978673	Raw	FP	INDIV89
INDIV93_HUKAMAKO_2395_Dry2014	T. trichiura	8994	0.5074480683	Raw	FP	INDIV93
INDIV95_HUKAMAKO_2399_Dry2014	T. trichiura	12215	0.3368074758	Raw	FP	INDIV95
INDIV130_KIPAMBA_1254_Dry2013	T. trichiura	294663	0.6116475582	Raw	FP	INDIV130
INDIV117_KIPAMBA_1236_Dry2013	T. trichiura	2694	0.4985902667	Raw	FP	INDIV117
INDIV116_KIPAMBA_1235_Dry2013	T. trichiura	13502	0.3473815285	Raw	FP	INDIV116
INDIV93_HUKAMAKO_2475_Dry2014	T. trichiura	10940	0.3289000574	Raw	FP	INDIV93
INDIV197_HUKAMAKO_2476_Dry2014	T. trichiura	12661	0.3523081385	Raw	FP	INDIV197
